Internal ID,Internal ID,ID,STORE CODE,Name,Top Level Parent,ID,Name,Company Name,Business Style,Philippines Business Style,Status,Billing Address 1,Billing City,Billing State/Province,Billing Zip,Date Created
11426,11426,CALFA01DP1X2387,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI SITIO SAMBAT PADRE GARCIA","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI SITIO SAMBAT PADRE GARCIA,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11427,11427,CALFA01DQ1X2445,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI GRACE RESIDENCES","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI GRACE RESIDENCES,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11428,11428,CALFA01DR1X2347,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI PUROK 2 ALULOD INDANG","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI PUROK 2 ALULOD INDANG,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11429,11429,CALFA01DS1X2308,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI GOVERNOR FERRER GEN TRIAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI GOVERNOR FERRER GEN TRIAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11430,11430,CALFA01DT1X2313,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI BICLATAN GEN TRIAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI BICLATAN GEN TRIAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11431,11431,CALFA01DU1X2391,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI PASONG BUAYA II IMUS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI PASONG BUAYA II IMUS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11432,11432,CALFA01DV1X2417,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI W TRINIDAD ST TALISAY","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI W TRINIDAD ST TALISAY,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11433,11433,CALFA01DW1X2349,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ET BUILDING 6 PULANG LUPA","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ET BUILDING 6 PULANG LUPA,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11434,11434,CALFA01DX1X2346,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION BALETE BATANGAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION BALETE BATANGAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11435,11435,CALFA01DY1X2254,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI MADONNA HOMES BATANGAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI MADONNA HOMES BATANGAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11436,11436,CALFA01DZ1X2310,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI CARMEL BRGY 7 LIPA","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI CARMEL BRGY 7 LIPA,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11437,11437,CALFA01EA1X2184,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI SAN NICOLAS 3 BACOOR","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI SAN NICOLAS 3 BACOOR,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11438,11438,CALFA01EB1X2312,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI BRGY 4 PAGASPAS ST TANAUAN","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI BRGY 4 PAGASPAS ST TANAUAN,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11439,11439,CALFA01EC1X2515,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI MALAGASANG II D IMUS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI MALAGASANG II D IMUS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11440,11440,CALFA01ED1X2396,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI GAHAK KAWIT CAVITE","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI GAHAK KAWIT CAVITE,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11441,11441,CALFA01EE1X2329,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI M.L. QUEZON ST WAWA TAGUIG","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI M.L. QUEZON ST WAWA TAGUIG,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11442,11442,CALFA01EF1X2419,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI TIRONA ST MARULAS KAWIT","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI TIRONA ST MARULAS KAWIT,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11268,11268,CALFA01EG1X1763,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI EL GRANDE BF HOMES","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI EL GRANDE BF HOMES,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11443,11443,CALFA01EG1X2478,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION EAST TAYSAN","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION EAST TAYSAN,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11444,11444,CALFA01EH1X2343,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI CEPZA BACAO GEN TRIAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI CEPZA BACAO GEN TRIAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11445,11445,CALFA01EI1X2463,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI EVERLASTING QUEENSROW WEST","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI EVERLASTING QUEENSROW WEST,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11446,11446,CALFA01EJ1X2386,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI H VENTURA ST POB TERNATE","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI H VENTURA ST POB TERNATE,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11447,11447,CALFA01EK1X2179,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ELVINDA VILLAGE SAN PEDRO","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ELVINDA VILLAGE SAN PEDRO,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11304,11304,CALFA01EL1X1838,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ELYSIAN","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ELYSIAN,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11448,11448,CALFA01EL1X2258,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI MOLINA ST ALABANG","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI MOLINA ST ALABANG,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11449,11449,CALFA01EM1X2514,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION PADRE GARCIA","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION PADRE GARCIA,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11450,11450,CALFA01EN1X2392,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI SAPANG 1 TERNATE CAVITE","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI SAPANG 1 TERNATE CAVITE,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11451,11451,CALFA01EO1X2330,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION SAN PASCUAL","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION SAN PASCUAL,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11452,11452,CALFA01EP1X2393,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI FR MASI ST SAN PEDRO","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI FR MASI ST SAN PEDRO,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11453,11453,CALFA01EQ1X2399,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI 4TH ESTATE SUBD PARANAQUE","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI 4TH ESTATE SUBD PARANAQUE,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11454,11454,CALFA01ER1X2520,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI SAN VICENTE STO TOMAS BAT","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI SAN VICENTE STO TOMAS BAT,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11455,11455,CALFA01ES1X2582,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION MALVAR BATANGAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION MALVAR BATANGAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11457,11457,CALFA01EU1X2615,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI BREEZE RESIDENCES","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI BREEZE RESIDENCES,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11458,11458,CALFA01EV1X2587,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ALABANG ZAPOTE ALMANZA UNO","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ALABANG ZAPOTE ALMANZA UNO,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11459,11459,CALFA01EW1X2584,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION 3 LAUREL","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION 3 LAUREL,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11460,11460,CALFA01EX1X2431,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI NIOG BACOOR","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI NIOG BACOOR,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11461,11461,CALFA01EY1X2512,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ORENSE GUADALUPE MAKATI","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ORENSE GUADALUPE MAKATI,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11462,11462,CALFA01EZ1X2589,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI C ABUEG ST BRGY SAPA 4","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI C ABUEG ST BRGY SAPA 4,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11235,11235,CALFA01FA1X1733,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI FILIPINAS AVE PARANAQUE","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI FILIPINAS AVE PARANAQUE,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11463,11463,CALFA01FA1X2103,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI DAANG BATANG ST PARANAQUE","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI DAANG BATANG ST PARANAQUE,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11464,11464,CALFA01FB1X2579,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI SALINAS 1 BACOOR","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI SALINAS 1 BACOOR,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11465,11465,CALFA01FC1X2614,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI SM CITY SANTA ROSA","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI SM CITY SANTA ROSA,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11466,11466,CALFA01FD1X2516,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ALVAREZ ST BRGY III-D","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ALVAREZ ST BRGY III-D,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11294,11294,CALFA01FE1X1920,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI FIVE ECOM CENTER","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI FIVE ECOM CENTER,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11467,11467,CALFA01FE1X2605,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI POBLACION SAN NICOLAS","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI POBLACION SAN NICOLAS,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11468,11468,CALFA01FF1X2432,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI INOCENCIO 2 TRECE MARTIRES","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI INOCENCIO 2 TRECE MARTIRES,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11469,11469,CALFA01FG1X2635,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI JP RIZAL POBL II LIAN","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI JP RIZAL POBL II LIAN,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11251,11251,CALFA01FH1X1778,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI FB HARRISON PASAY","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI FB HARRISON PASAY,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11470,11470,CALFA01FH1X2578,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI PERPETUAL VILLAG","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI PERPETUAL VILLAG,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
11471,11471,CALFA01FI1X2472,,"ALFAMART TRADING PHILIPPINES, INC. - Head Office : AMI ILAYA ST PANAPAAN 1","CALFA01000 ALFAMART TRADING PHILIPPINES, INC. - Head Office",CALFA01000,"ALFAMART TRADING PHILIPPINES, INC. - Head Office",AMI ILAYA ST PANAPAAN 1,,"ALFAMART TRADING PHILIPPINES, INC.",CUSTOMER-Closed Won,"Alfamart Center Blk 1 Lot 3,4 & 5  Daiichi Industrial Park, Special Economic Zone Maguam 4118",Silang,Cavite,,14-Feb-2023 3:26 pm
